41.88890;12.49423
41.89576;12.48911
41.90429;12.48978
41.89774;12.50511
41.90549;12.46536
41.89001;12.47239
41.90894;12.47918
41.90044;12.47249
41.90467;12.48080
41.90984;12.45987
42.08032;12.38419
41.89532;12.47507
41.93152;12.51921
41.91127;12.54280
41.86960;12.48461
41.87738;12.51627
41.89524;12.51422
41.90904;12.54887
41.89609;12.47959
41.88300;12.47020
